label,family,topology_class,real_dimension,chi,sample,defect_count,index_sum,gamma_indexed_sum,remainder,lambda3,lambda5,width_theory,width_numerical,discontinuous
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,3,5,5.0,1.4856767990448136,-0.003324560714717812,-1.4890013597595315,0.9208898904922891,0.6018974342797118,0.6008257901563318,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,4,5,5.0,1.3645917454627376,0.0010871150638604144,-1.3635046303988771,1.4191470479282575,0.3275109650957686,0.3270972652837194,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,5,5,5.0,1.387931514617959,0.002211312671439829,-1.3857202019465191,0.8432405883862576,0.5692979276998225,0.5684970318680688,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,6,5,5.0,1.5844993812548271,-0.004955717064016804,-1.589455098318844,0.9180691166726419,0.6879567844325492,0.6867872678958269,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,7,5,5.0,1.3473052770872191,0.000561454665686082,-1.3467438224215331,0.8599387455986749,0.5272814292045538,0.5263003437947126,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,8,5,5.0,1.5132520627580983,-0.004448391813180157,-1.5177004545712784,1.0299862746428967,0.5590886807216132,0.5577702168298678,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,9,5,5.0,1.3942045129165943,-0.0014581151151585568,-1.3956626280317528,1.30685072902014,0.3726275174412976,0.3721561914377634,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,10,5,5.0,1.4523694845928554,0.000438507940571241,-1.451930976652284,0.8455054265808822,0.623326443180667,0.6221438467079543,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,11,5,5.0,1.4598387644523623,-0.0021726162611346712,-1.462011380713497,1.1269213470228696,0.47418510683612236,0.47369323095705196,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,12,5,5.0,1.4470819501594299,-0.0016423875142167791,-1.4487243376736467,1.0002114351141964,0.5245896349726099,0.5239356324538138,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,13,5,5.0,1.5443878104562445,0.001979196617243187,-1.5424086138390014,0.9392135400266324,0.6332490511096364,0.6323446125620757,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,14,5,5.0,1.2868844598597922,0.0001396927372032525,-1.286744767122589,1.0533188743847197,0.3929750372802644,0.39254520112947483,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,15,5,5.0,1.346409687362689,0.002666402973939616,-1.3437432843887493,0.8684370692350518,0.5197975991312578,0.5187686798071091,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,16,5,5.0,1.244914746665447,-9.920581590610758e-05,-1.2450139524813533,1.1424053343937068,0.33920966910923156,0.3387176649729398,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,17,5,5.0,1.2669565756394787,-0.0032459607199289016,-1.2702025363594076,0.762299697651928,0.5291273525175166,0.5285529747920111,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,18,5,5.0,1.3461277637981028,0.003295916198606386,-1.3428318475994965,0.9530076649647365,0.4730280346155977,0.4723492549895035,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,19,5,5.0,1.4358456199316416,0.002224626674887242,-1.4336209932567543,1.1650138699305221,0.4410396316631519,0.440778435615889,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,20,5,5.0,1.4155051301015484,-0.0003352984564694917,-1.415840428558018,1.2176781806468209,0.41156279035781895,0.41120212537536555,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,21,5,5.0,1.312647109099123,-0.0008944135951588021,-1.3135415226942817,0.968240906307012,0.44549639469965785,0.44492153586249666,True
$\mathbb{CP}^4$,Complex projective space,"$\chi(M)\ne0$, sign condition",8,5,22,5,5.0,1.2999868270000794,0.0020278993580656345,-1.2979589276420138,1.1590086201278669,0.3633918998936659,0.3629500693586004,True
