case,case_index,p,q,dimension,chi,conditioned,role,delta,seed_index,seed,direction,K_index,K,K_over_Kref,R,N,relax_steps,K_grid_size
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,forward,60,0.6475,1.85,0.7328013228630037,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,0,0.027999999999999997,0.08,0.09979772544123766,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,1,0.02950480352851281,0.08429943865289374,0.07343130335575837,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,2,0.03109047968771934,0.08882994196491241,0.06367966463692726,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,3,0.03276137481404919,0.09360392804014056,0.0786453389530403,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,4,0.03452206882901746,0.09863448236862132,0.09095957429747002,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,5,0.03637738779278416,0.10393539369366904,0.08378732984138104,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,6,0.03833241713237916,0.1095211918067976,0.07487056047820419,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,7,0.04039251558085162,0.11540718737386178,0.09399694850799503,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,8,0.04256332986555068,0.12160951390157337,0.06733697104452672,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,9,0.04485081018579837,0.1281451719594239,0.058937889127275704,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,10,0.047261226522378616,0.13503207577822463,0.07162337452700254,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,11,0.04980118582354714,0.14228910235299183,0.0763838284348619,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,12,0.05247765011466842,0.14993614318476692,0.0791390337072636,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,13,0.055297955581118885,0.15799415880319684,0.08772555539835968,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,14,0.05826983267676218,0.16648523621932054,0.08816497219641362,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,15,0.061401427313113675,0.1754326494660391,0.07587414690392913,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,16,0.06470132318727426,0.18486092339221216,0.07607141489963869,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,17,0.06817856530983343,0.1947959008852384,0.07984275488307092,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,18,0.07184268479723267,0.20526481370637908,0.07920489282877423,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,19,0.07570372499654372,0.21629635713298206,0.08353110096971095,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,20,0.07977226901427091,0.22792076861220262,0.0769519756779723,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,21,0.0840594687246333,0.24016991064180943,0.10696792345495498,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,22,0.08857707533683831,0.25307735810525234,0.11201102340813891,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,23,0.09333747160513185,0.2666784903003767,0.11999288712081745,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,24,0.09835370576991276,0.2810105879140365,0.11693538471402985,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,25,0.103639527322944,0.2961129352084114,0.1374335630188884,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,26,0.10920942469469275,0.31202692769912216,0.11614836201490529,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,27,0.11507866496710088,0.3287961856202883,0.1365050725374627,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,28,0.12126333572063788,0.34646667348753685,0.17201290949098466,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,29,0.12778038913033962,0.36508682608668463,0.18784185028552836,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,30,0.1346476884316994,0.3847076812334269,0.20431132110769326,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,31,0.1418840568837749,0.4053830196679283,0.1907750554900037,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,32,0.1495093293637183,0.4271695124677666,0.20529500752089272,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,33,0.15754440673415068,0.4501268763832877,0.20642598777085627,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,34,0.1660113131324009,0.47431803752114543,0.2440326097391834,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,35,0.1749332563386395,0.4998093038246843,0.2768658131639481,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,36,0.18433469138837588,0.5266705468239311,0.2958855478831137,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,37,0.19424138760368112,0.5549753931533746,0.3232298791657701,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,38,0.2046804992268684,0.5848014263624812,0.3480159526636001,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,39,0.2156806398502382,0.6162303995721091,0.376174075722562,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,40,0.22727196084590023,0.649348459559715,0.3593970195013645,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,41,0.2394862340106479,0.6842463828875655,0.3870410151423598,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,42,0.25235693865241454,0.7210198247211844,0.4004448567782035,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,43,0.26591935335701605,0.7597695810200459,0.4302111892160438,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,44,0.28021065268671175,0.8006018648191765,0.4770472066161377,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,45,0.29527000907563467,0.8436285973589562,0.48122835312362305,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,46,0.3111387002013854,0.8889677148611012,0.4956371736197994,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,47,0.3278602221270973,0.9367434917917067,0.5144301857923854,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,48,0.3454804085240918,0.9870868814974052,0.5406349562908059,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,49,0.3640475563019168,1.0401358751483338,0.5524152947377009,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,50,0.3836125579901163,1.0960358799717609,0.571226096324662,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,51,0.40422904123459313,1.1549401178131233,0.5989340214412554,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,52,0.4259535157909203,1.2170100451169152,0.6175933584400034,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,53,0.44884552841751363,1.2824157954786104,0.6389842322296831,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,54,0.4729678260932233,1.3513366459806382,0.6440555376719823,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,55,0.49838652800672717,1.4239615085906492,0.6549252843447623,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,56,0.5251713067891476,1.5004894479689932,0.6739635636192725,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,57,0.5533955794866471,1.581130227104706,0.6760266815625441,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,58,0.5831367087964648,1.666104882275614,0.7041847617813716,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,59,0.6144762151179741,1.7556463289084976,0.7078088575951693,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,1,157030,backward,60,0.6475,1.85,0.7277434115840645,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,0,0.027999999999999997,0.08,0.04181477027293717,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,1,0.02950480352851281,0.08429943865289374,0.07820321257105424,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,2,0.03109047968771934,0.08882994196491241,0.07584997673856297,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,3,0.03276137481404919,0.09360392804014056,0.06902290457526862,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,4,0.03452206882901746,0.09863448236862132,0.039524156400581864,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,5,0.03637738779278416,0.10393539369366904,0.07547564574383031,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,6,0.03833241713237916,0.1095211918067976,0.08208719166825276,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,7,0.04039251558085162,0.11540718737386178,0.09660423857631743,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,8,0.04256332986555068,0.12160951390157337,0.10647509210412341,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,9,0.04485081018579837,0.1281451719594239,0.09571625435790054,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,10,0.047261226522378616,0.13503207577822463,0.0958403081638024,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,11,0.04980118582354714,0.14228910235299183,0.10951377074429786,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,12,0.05247765011466842,0.14993614318476692,0.0852375990395374,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,13,0.055297955581118885,0.15799415880319684,0.09335884730336208,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,14,0.05826983267676218,0.16648523621932054,0.07398991365947759,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,15,0.061401427313113675,0.1754326494660391,0.07791604458702896,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,16,0.06470132318727426,0.18486092339221216,0.10189290486032382,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,17,0.06817856530983343,0.1947959008852384,0.08488030327009506,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,18,0.07184268479723267,0.20526481370637908,0.10433134055993507,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,19,0.07570372499654372,0.21629635713298206,0.054959291960102116,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,20,0.07977226901427091,0.22792076861220262,0.0634230314834923,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,21,0.0840594687246333,0.24016991064180943,0.0903481628317506,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,22,0.08857707533683831,0.25307735810525234,0.09990574403206474,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,23,0.09333747160513185,0.2666784903003767,0.12124432315457054,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,24,0.09835370576991276,0.2810105879140365,0.10581612072635405,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,25,0.103639527322944,0.2961129352084114,0.11869227716736187,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,26,0.10920942469469275,0.31202692769912216,0.11993426994457573,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,27,0.11507866496710088,0.3287961856202883,0.10811001970039952,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,28,0.12126333572063788,0.34646667348753685,0.11830880585798574,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,29,0.12778038913033962,0.36508682608668463,0.14255993457099891,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,30,0.1346476884316994,0.3847076812334269,0.1713026418144225,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,31,0.1418840568837749,0.4053830196679283,0.1821407643757087,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,32,0.1495093293637183,0.4271695124677666,0.18063857716569096,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,33,0.15754440673415068,0.4501268763832877,0.22374825070405688,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,34,0.1660113131324009,0.47431803752114543,0.2266888667008613,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,35,0.1749332563386395,0.4998093038246843,0.24536297416338204,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,36,0.18433469138837588,0.5266705468239311,0.26700056915583703,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,37,0.19424138760368112,0.5549753931533746,0.28808563488066596,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,38,0.2046804992268684,0.5848014263624812,0.31693669111121886,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,39,0.2156806398502382,0.6162303995721091,0.3386615146583962,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,40,0.22727196084590023,0.649348459559715,0.4019071027019971,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,41,0.2394862340106479,0.6842463828875655,0.41163085874084004,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,42,0.25235693865241454,0.7210198247211844,0.42642673155071326,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,43,0.26591935335701605,0.7597695810200459,0.41952765785099905,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,44,0.28021065268671175,0.8006018648191765,0.4401122690909973,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,45,0.29527000907563467,0.8436285973589562,0.427070596933827,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,46,0.3111387002013854,0.8889677148611012,0.46381626408930254,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,47,0.3278602221270973,0.9367434917917067,0.48026065346624,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,48,0.3454804085240918,0.9870868814974052,0.5121538794997653,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,49,0.3640475563019168,1.0401358751483338,0.5518846974795176,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,50,0.3836125579901163,1.0960358799717609,0.5689043711242906,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,51,0.40422904123459313,1.1549401178131233,0.5916131419960845,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,52,0.4259535157909203,1.2170100451169152,0.6230491506264982,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,53,0.44884552841751363,1.2824157954786104,0.6347836035921465,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,54,0.4729678260932233,1.3513366459806382,0.6393872802500549,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,55,0.49838652800672717,1.4239615085906492,0.6813949101387429,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,56,0.5251713067891476,1.5004894479689932,0.6885126490028831,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,57,0.5533955794866471,1.581130227104706,0.7018626819818655,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,58,0.5831367087964648,1.666104882275614,0.7114366416487518,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,59,0.6144762151179741,1.7556463289084976,0.720172041874844,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,forward,60,0.6475,1.85,0.736736301911832,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,backward,0,0.027999999999999997,0.08,0.08986710407711057,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,backward,1,0.02950480352851281,0.08429943865289374,0.07807532216980352,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,backward,2,0.03109047968771934,0.08882994196491241,0.08170447859148065,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,backward,3,0.03276137481404919,0.09360392804014056,0.05037208511831254,256,850,61
$S^3\times S^3$,0,3,3,6,0,False,continuous control,0.35,2,157031,backward,4,0.03452206882901746,0.09863448236862132,0.05055337537024706,256,850,61
