distribution,ambient_dimension,delta,epsilon_factor,susceptibility,Kc_numeric,Kc_theory,collapse,manifold_dimension
uniform,2,0.39577154308617235,0.001,1.983210206180026,0.5042329839186118,0.5039119793381709,1.0006370251028018,1
uniform,2,0.3981162324649299,0.001,1.971530170233028,0.5072202368994453,0.5068973305753255,1.000637025102802,1
uniform,2,0.4004609218436874,0.001,1.9599869069633853,0.5102074898802786,0.5098826818124802,1.0006370251028018,1
uniform,2,0.40280561122244485,0.001,1.9485780279527034,0.5131947428611118,0.5128680330496347,1.0006370251028016,1
uniform,2,0.4051503006012024,0.001,1.937301200071689,0.5161819958419452,0.5158533842867892,1.000637025102802,1
uniform,2,0.4074949899799599,0.001,1.9261541438895118,0.5191692488227786,0.5188387355239439,1.0006370251028018,1
uniform,2,0.40983967935871746,0.001,1.91513463213776,0.522156501803612,0.5218240867610985,1.0006370251028018,1
uniform,2,0.412184368737475,0.001,1.9042404882268247,0.5251437547844453,0.5248094379982531,1.0006370251028018,1
uniform,2,0.4145290581162324,0.001,1.8934695848126342,0.5281310077652785,0.5277947892354077,1.0006370251028016,1
uniform,2,0.41687374749498995,0.001,1.8828198424117555,0.5311182607461119,0.5307801404725622,1.0006370251028018,1
uniform,2,0.4192184368737475,0.001,1.872289228062973,0.5341055137269453,0.5337654917097169,1.0006370251028016,1
uniform,2,0.421563126252505,0.001,1.8618757540335298,0.5370927667077786,0.5367508429468714,1.0006370251028018,1
uniform,2,0.42390781563126256,0.001,1.8515774765683037,0.540080019688612,0.5397361941840261,1.0006370251028018,1
uniform,2,0.42625250501002,0.001,1.8413924946802698,0.5430672726694452,0.5427215454211806,1.0006370251028018,1
uniform,2,0.4285971943887775,0.001,1.8313189489806583,0.5460545256502786,0.5457068966583352,1.0006370251028018,1
uniform,2,0.43094188376753506,0.001,1.821355020547309,0.5490417786311119,0.5486922478954898,1.0006370251028018,1
uniform,2,0.4332865731462926,0.001,1.8114989298297643,0.5520290316119453,0.5516775991326444,1.0006370251028018,1
uniform,2,0.43563126252505013,0.001,1.8017489355897198,0.5550162845927786,0.554662950369799,1.0006370251028018,1
uniform,2,0.43797595190380756,0.001,1.792103333875513,0.5580035375736119,0.5576483016069534,1.0006370251028018,1
uniform,2,0.4403206412825651,0.001,1.782560457029371,0.5609907905544452,0.560633652844108,1.0006370251028018,1
uniform,2,0.44266533066132263,0.001,1.7731186727262138,0.5639780435352786,0.5636190040812628,1.0006370251028016,1
uniform,2,0.44501002004008017,0.001,1.7637763830428412,0.5669652965161119,0.5666043553184174,1.0006370251028016,1
uniform,2,0.4473547094188377,0.001,1.7545320235563917,0.5699525494969453,0.569589706555572,1.0006370251028016,1
uniform,2,0.44969939879759513,0.001,1.7453840624710044,0.5729398024777785,0.5725750577927264,1.0006370251028016,1
uniform,2,0.45204408817635267,0.001,1.73633099977166,0.575927055458612,0.575560409029881,1.0006370251028018,1
uniform,2,0.4543887775551102,0.001,1.7273713664042223,0.5789143084394452,0.5785457602670356,1.0006370251028018,1
uniform,2,0.45673346693386774,0.001,1.7185037234807308,0.5819015614202786,0.5815311115041902,1.0006370251028018,1
uniform,2,0.4590781563126253,0.001,1.7097266615090507,0.584888814401112,0.5845164627413449,1.0006370251028016,1
uniform,2,0.4614228456913828,0.001,1.701038799646008,0.5878760673819453,0.5875018139784995,1.0006370251028016,1
uniform,2,0.46376753507014024,0.001,1.6924387849731803,0.5908633203627786,0.590487165215654,1.0006370251028016,1
uniform,2,0.46611222444889777,0.001,1.6839252917945455,0.593850573343612,0.5934725164528085,1.000637025102802,1
uniform,2,0.4684569138276553,0.001,1.6754970209552247,0.5968378263244454,0.5964578676899631,1.000637025102802,1
uniform,2,0.47080160320641284,0.001,1.6671526991805785,0.5998250793052787,0.5994432189271178,1.0006370251028018,1
uniform,2,0.4731462925851704,0.001,1.6588910784349569,0.6028123322861121,0.6024285701642724,1.0006370251028018,1
uniform,2,0.4754909819639278,0.001,1.65071093529942,0.6057995852669453,0.6054139214014269,1.0006370251028018,1
uniform,2,0.47783567134268534,0.001,1.6426110703677796,0.6087868382477787,0.6083992726385815,1.0006370251028018,1
uniform,2,0.4801803607214429,0.001,1.634590307660337,0.611774091228612,0.6113846238757362,1.0006370251028016,1
uniform,2,0.4825250501002004,0.001,1.626647494054711,0.6147613442094454,0.6143699751128907,1.0006370251028018,1
uniform,2,0.48486973947895795,0.001,1.6187814987331817,0.6177485971902787,0.6173553263500454,1.0006370251028016,1
uniform,2,0.4872144288577154,0.001,1.610991212645991,0.620735850171112,0.6203406775871999,1.0006370251028018,1
uniform,2,0.4895591182364729,0.001,1.6032755479900667,0.6237231031519453,0.6233260288243545,1.0006370251028018,1
uniform,2,0.49190380761523045,0.001,1.5956334377026535,0.6267103561327787,0.6263113800615091,1.0006370251028018,1
uniform,2,0.494248496993988,0.001,1.5880638349693603,0.6296976091136121,0.6292967312986637,1.0006370251028018,1
uniform,2,0.4965931863727455,0.001,1.5805657127461392,0.6326848620944455,0.6322820825358183,1.000637025102802,1
uniform,2,0.49893787575150295,0.001,1.5731380632947478,0.6356721150752787,0.6352674337729728,1.0006370251028018,1
uniform,2,0.5012825651302605,0.001,1.565779897731244,0.638659368056112,0.6382527850101274,1.0006370251028018,1
uniform,2,0.503627254509018,0.001,1.558490245587097,0.6416466210369454,0.6412381362472821,1.0006370251028016,1
uniform,2,0.5059719438877756,0.001,1.5512681543824989,0.6446338740177788,0.6442234874844367,1.0006370251028018,1
uniform,2,0.5083166332665331,0.001,1.5441126892114856,0.6476211269986121,0.6472088387215913,1.0006370251028016,1
uniform,2,0.5106613226452906,0.001,1.5370229323384872,0.6506083799794454,0.6501941899587459,1.0006370251028016,1
uniform,2,0.513006012024048,0.001,1.5299979828059431,0.6535956329602787,0.6531795411959003,1.0006370251028018,1
uniform,2,0.5153507014028056,0.001,1.5230369560526262,0.656582885941112,0.656164892433055,1.0006370251028016,1
uniform,2,0.5176953907815631,0.001,1.5161389835423424,0.6595701389219455,0.6591502436702096,1.0006370251028018,1
uniform,2,0.5200400801603207,0.001,1.5093032124026717,0.6625573919027788,0.6621355949073643,1.0006370251028018,1
uniform,2,0.5223847695390782,0.001,1.5025288050734389,0.6655446448836122,0.6651209461445189,1.0006370251028018,1
uniform,2,0.5247294589178356,0.001,1.4958149389646096,0.6685318978644454,0.6681062973816733,1.0006370251028018,1
uniform,2,0.5270741482965932,0.001,1.4891608061233161,0.6715191508452787,0.671091648618828,1.0006370251028016,1
uniform,2,0.5294188376753507,0.001,1.4825656129097333,0.6745064038261122,0.6740769998559826,1.0006370251028018,1
uniform,2,0.5317635270541082,0.001,1.4760285796815276,0.6774936568069455,0.6770623510931372,1.0006370251028018,1
uniform,2,0.5341082164328658,0.001,1.4695489404866175,0.6804809097877789,0.6800477023302918,1.0006370251028018,1
uniform,2,0.5364529058116233,0.001,1.463125942763993,0.6834681627686122,0.6830330535674465,1.0006370251028016,1
uniform,2,0.5387975951903807,0.001,1.4567588470523445,0.6864554157494455,0.6860184048046009,1.0006370251028018,1
uniform,2,0.5411422845691383,0.001,1.4504469267062672,0.6894426687302788,0.6890037560417555,1.0006370251028018,1
uniform,2,0.5434869739478958,0.001,1.4441894676198133,0.6924299217111122,0.6919891072789102,1.0006370251028016,1
uniform,2,0.5458316633266533,0.001,1.4379857679571661,0.6954171746919455,0.6949744585160647,1.0006370251028018,1
uniform,2,0.5481763527054109,0.001,1.4318351378902292,0.6984044276727789,0.6979598097532194,1.0006370251028018,1
uniform,2,0.5505210420841684,0.001,1.425736899342919,0.7013916806536123,0.700945160990374,1.0006370251028018,1
uniform,2,0.5528657314629258,0.001,1.4196903857419652,0.7043789336344455,0.7039305122275284,1.0006370251028018,1
uniform,2,0.5552104208416834,0.001,1.4136949417740239,0.7073661866152788,0.706915863464683,1.0006370251028018,1
uniform,2,0.5575551102204409,0.001,1.4077499231489228,0.7103534395961123,0.7099012147018376,1.0006370251028018,1
uniform,2,0.5598997995991984,0.001,1.4018546963688512,0.7133406925769455,0.7128865659389922,1.0006370251028018,1
uniform,2,0.562244488977956,0.001,1.3960086385033266,0.7163279455577789,0.7158719171761468,1.0006370251028018,1
uniform,2,0.5645891783567134,0.001,1.3902111369697703,0.7193151985386121,0.7188572684133013,1.0006370251028018,1
uniform,2,0.5669338677354709,0.001,1.384461589319524,0.7223024515194455,0.721842619650456,1.0006370251028016,1
uniform,2,0.5692785571142285,0.001,1.3787594030291594,0.7252897045002789,0.7248279708876105,1.0006370251028018,1
uniform,2,0.571623246492986,0.001,1.3731039952969195,0.7282769574811122,0.7278133221247652,1.0006370251028016,1
uniform,2,0.5739679358717436,0.001,1.367494792844151,0.7312642104619457,0.7307986733619198,1.0006370251028018,1
uniform,2,0.576312625250501,0.001,1.3619312317215848,0.7342514634427788,0.7337840245990743,1.0006370251028016,1
uniform,2,0.5786573146292585,0.001,1.3564127571203233,0.7372387164236122,0.7367693758362289,1.0006370251028018,1
uniform,2,0.581002004008016,0.001,1.350938823187408,0.7402259694044456,0.7397547270733835,1.0006370251028018,1
uniform,2,0.5833466933867736,0.001,1.3455088928458323,0.743213222385279,0.7427400783105382,1.0006370251028018,1
uniform,2,0.5856913827655311,0.001,1.340122437618878,0.7462004753661123,0.7457254295476928,1.0006370251028018,1
uniform,2,0.5880360721442885,0.001,1.3347789374586558,0.7491877283469455,0.7487107807848473,1.0006370251028016,1
uniform,2,0.5903807615230461,0.001,1.3294778805787282,0.7521749813277789,0.7516961320220019,1.0006370251028018,1
uniform,2,0.5927254509018036,0.001,1.32421876329071,0.7551622343086123,0.7546814832591564,1.0006370251028018,1
uniform,2,0.5950701402805612,0.001,1.3190010898447273,0.7581494872894456,0.757666834496311,1.000637025102802,1
uniform,2,0.5974148296593187,0.001,1.313824372273635,0.761136740270279,0.7606521857334657,1.0006370251028018,1
uniform,2,0.5997595190380761,0.001,1.3086881302408893,0.7641239932511122,0.7636375369706202,1.0006370251028018,1
uniform,2,0.6021042084168337,0.001,1.3035918908919732,0.7671112462319456,0.7666228882077748,1.0006370251028018,1
uniform,2,0.6044488977955912,0.001,1.298535188709281,0.770098499212779,0.7696082394449294,1.0006370251028018,1
uniform,2,0.6067935871743487,0.001,1.2935175653703666,0.7730857521936124,0.772593590682084,1.000637025102802,1
uniform,2,0.6091382765531063,0.001,1.288538569609466,0.7760730051744458,0.7755789419192387,1.0006370251028018,1
uniform,2,0.6114829659318638,0.001,1.2835977570822052,0.779060258155279,0.7785642931563933,1.0006370251028018,1
uniform,2,0.6138276553106212,0.001,1.2786946902334095,0.7820475111361123,0.7815496443935478,1.0006370251028018,1
uniform,2,0.6161723446893788,0.001,1.2738289381679297,0.7850347641169456,0.7845349956307024,1.0006370251028018,1
uniform,2,0.6185170340681363,0.001,1.269000076524408,0.7880220170977791,0.787520346867857,1.0006370251028018,1
uniform,2,0.6208617234468938,0.001,1.2642076873519037,0.7910092700786124,0.7905056981050116,1.0006370251028018,1
uniform,2,0.6232064128256514,0.001,1.2594513589893026,0.7939965230594457,0.7934910493421663,1.0006370251028016,1
uniform,2,0.6255511022044088,0.001,1.2547306859474399,0.7969837760402789,0.7964764005793208,1.0006370251028016,1
uniform,2,0.6278957915831663,0.001,1.2500452687938637,0.7999710290211123,0.7994617518164754,1.0006370251028016,1
uniform,2,0.6302404809619239,0.001,1.2453947140401709,0.8029582820019456,0.8024471030536299,1.0006370251028018,1
uniform,2,0.6325851703406814,0.001,1.2407786340318485,0.8059455349827791,0.8054324542907846,1.0006370251028018,1
uniform,2,0.6349298597194389,0.001,1.2361966468405559,0.8089327879636123,0.8084178055279392,1.0006370251028016,1
uniform,2,0.6372745490981964,0.001,1.2316483761587842,0.8119200409444456,0.8114031567650937,1.0006370251028016,1
uniform,2,0.6396192384769539,0.001,1.2271334511968335,0.814907293925279,0.8143885080022482,1.000637025102802,1
uniform,2,0.6419639278557114,0.001,1.2226515065820482,0.8178945469061124,0.817373859239403,1.0006370251028018,1
uniform,2,0.644308617234469,0.001,1.2182021822602511,0.8208817998869457,0.8203592104765575,1.0006370251028018,1
uniform,2,0.6466533066132265,0.001,1.2137851233993222,0.8238690528677791,0.8233445617137121,1.0006370251028018,1
uniform,2,0.6489979959919839,0.001,1.2093999802948692,0.8268563058486122,0.8263299129508666,1.0006370251028018,1
uniform,2,0.6513426853707415,0.001,1.2050464082779317,0.8298435588294456,0.8293152641880212,1.0006370251028018,1
uniform,2,0.653687374749499,0.001,1.2007240676246769,0.8328308118102791,0.8323006154251757,1.0006370251028018,1
uniform,2,0.6560320641282565,0.001,1.196432623468027,0.8358180647911124,0.8352859666623306,1.0006370251028016,1
uniform,2,0.6583767535070141,0.001,1.192171745711178,0.8388053177719458,0.8382713178994852,1.0006370251028016,1
uniform,2,0.6607214428857716,0.001,1.1879411089429581,0.8417925707527791,0.8412566691366398,1.0006370251028016,1
uniform,2,0.663066132264529,0.001,1.1837403923549834,0.8447798237336124,0.8442420203737943,1.0006370251028016,1
uniform,2,0.6654108216432866,0.001,1.179569279660563,0.8477670767144457,0.8472273716109487,1.0006370251028018,1
uniform,2,0.6677555110220441,0.001,1.1754274590153155,0.8507543296952792,0.8502127228481033,1.000637025102802,1
uniform,2,0.6701002004008016,0.001,1.17131462293945,0.8537415826761126,0.853198074085258,1.0006370251028018,1
uniform,2,0.6724448897795592,0.001,1.1672304682416728,0.8567288356569458,0.8561834253224125,1.0006370251028018,1
uniform,2,0.6747895791583166,0.001,1.163174695944682,0.859716088637779,0.8591687765595671,1.0006370251028018,1
uniform,2,0.6771342685370741,0.001,1.159147011212209,0.8627033416186124,0.8621541277967217,1.0006370251028018,1
uniform,2,0.6794789579158317,0.001,1.1551471232775714,0.8656905945994458,0.8651394790338763,1.0006370251028018,1
uniform,2,0.6818236472945892,0.001,1.151174745373698,0.8686778475802792,0.868124830271031,1.0006370251028018,1
uniform,2,0.6841683366733468,0.001,1.1472295946645967,0.8716651005611125,0.8711101815081856,1.0006370251028016,1
uniform,2,0.6865130260521042,0.001,1.1433113921782216,0.8746523535419457,0.87409553274534,1.0006370251028018,1
uniform,2,0.6888577154308617,0.001,1.1394198627407148,0.8776396065227792,0.8770808839824946,1.0006370251028018,1
uniform,2,0.6912024048096193,0.001,1.1355547349119868,0.8806268595036124,0.8800662352196493,1.0006370251028016,1
uniform,2,0.6935470941883768,0.001,1.1317157409225997,0.8836141124844459,0.8830515864568038,1.0006370251028018,1
uniform,2,0.6958917835671343,0.001,1.1279026166119317,0.8866013654652792,0.8860369376939584,1.000637025102802,1
uniform,2,0.6982364729458918,0.001,1.1241151013675832,0.8895886184461125,0.8890222889311129,1.000637025102802,1
uniform,2,0.7005811623246493,0.001,1.1203529380660011,0.8925758714269458,0.8920076401682676,1.0006370251028018,1
uniform,2,0.7029258517034068,0.001,1.1166158730142928,0.8955631244077792,0.8949929914054221,1.000637025102802,1
uniform,2,0.7052705410821644,0.001,1.1129036558931984,0.8985503773886125,0.8979783426425768,1.0006370251028018,1
uniform,2,0.7076152304609219,0.001,1.1092160397011988,0.9015376303694459,0.9009636938797315,1.0006370251028018,1
uniform,2,0.7099599198396793,0.001,1.10555278069973,0.904524883350279,0.9039490451168859,1.0006370251028018,1
uniform,2,0.7123046092184369,0.001,1.1019136383594794,0.9075121363311124,0.9069343963540406,1.0006370251028016,1
uniform,2,0.7146492985971944,0.001,1.0982983753077404,0.9104993893119459,0.9099197475911951,1.0006370251028018,1
uniform,2,0.7169939879759519,0.001,1.0947067572767994,0.9134866422927792,0.9129050988283497,1.0006370251028018,1
uniform,2,0.7193386773547095,0.001,1.0911385530533315,0.9164738952736124,0.9158904500655043,1.0006370251028018,1
uniform,2,0.721683366733467,0.001,1.0875935344287828,0.919461148254446,0.918875801302659,1.0006370251028018,1
uniform,2,0.7240280561122244,0.001,1.0840714761507193,0.922448401235279,0.9218611525398135,1.0006370251028016,1
uniform,2,0.726372745490982,0.001,1.0805721558751127,0.9254356542161125,0.9248465037769681,1.0006370251028018,1
uniform,2,0.7287174348697395,0.001,1.0770953541195538,0.9284229071969459,0.9278318550141228,1.0006370251028016,1
uniform,2,0.731062124248497,0.001,1.073640854217361,0.9314101601777793,0.9308172062512773,1.000637025102802,1
uniform,2,0.7334068136272546,0.001,1.0702084422725724,0.9343974131586126,0.9338025574884319,1.0006370251028018,1
uniform,2,0.735751503006012,0.001,1.066797907115796,0.9373846661394458,0.9367879087255865,1.0006370251028018,1
uniform,2,0.7380961923847695,0.001,1.0634090402609033,0.9403719191202793,0.9397732599627412,1.0006370251028018,1
uniform,2,0.7404408817635271,0.001,1.0600416358625455,0.9433591721011126,0.9427586111998956,1.000637025102802,1
uniform,2,0.7427855711422846,0.001,1.0566954906744728,0.9463464250819459,0.9457439624370504,1.0006370251028016,1
uniform,2,0.7451302605210421,0.001,1.053370404008642,0.9493336780627794,0.9487293136742049,1.0006370251028018,1
uniform,2,0.7474749498997996,0.001,1.0500661776950946,0.9523209310436126,0.9517146649113594,1.0006370251028018,1
uniform,2,0.7498196392785571,0.001,1.0467826160425844,0.9553081840244458,0.954700016148514,1.0006370251028018,1
uniform,2,0.7521643286573146,0.001,1.043519525799945,0.9582954370052792,0.9576853673856687,1.0006370251028016,1
uniform,2,0.7545090180360722,0.001,1.040276716118176,0.9612826899861127,0.9606707186228233,1.0006370251028018,1
uniform,2,0.7568537074148297,0.001,1.0370539985132345,0.964269942966946,0.9636560698599779,1.0006370251028018,1
uniform,2,0.7591983967935871,0.001,1.0338511868295148,0.9672571959477791,0.9666414210971322,1.0006370251028018,1
uniform,2,0.7615430861723447,0.001,1.0306680972040034,0.9702444489286126,0.9696267723342868,1.0006370251028018,1
uniform,2,0.7638877755511022,0.001,1.0275045480310965,0.9732317019094459,0.9726121235714417,1.0006370251028016,1
uniform,2,0.7662324649298597,0.001,1.0243603599280589,0.9762189548902793,0.9755974748085962,1.0006370251028018,1
uniform,2,0.7685771543086173,0.001,1.0212353557011193,0.9792062078711127,0.9785828260457506,1.000637025102802,1
uniform,2,0.7709218436873748,0.001,1.018129360312182,0.9821934608519461,0.9815681772829054,1.000637025102802,1
uniform,2,0.7732665330661322,0.001,1.0150422008461446,0.9851807138327793,0.98455352852006,1.0006370251028018,1
uniform,2,0.7756112224448898,0.001,1.0119737064788088,0.9881679668136125,0.9875388797572147,1.0006370251028016,1
uniform,2,0.7779559118236473,0.001,1.0089237084453717,0.9911552197944461,0.9905242309943693,1.0006370251028018,1
uniform,2,0.7803006012024049,0.001,1.0058920400094853,0.9941424727752795,0.9935095822315236,1.000637025102802,1
uniform,2,0.7826452905811624,0.001,1.0028785364328707,0.9971297257561126,0.9964949334686783,1.0006370251028016,1
uniform,2,0.7849899799599198,0.001,0.9998830349454784,1.000116978736946,0.9994802847058327,1.0006370251028018,1
uniform,2,0.7873346693386774,0.001,0.9969053747161813,1.0031042317177794,1.0024656359429875,1.0006370251028018,1
uniform,2,0.7896793587174349,0.001,0.9939453968239902,1.0060914846986126,1.005450987180142,1.0006370251028018,1
uniform,2,0.7920240480961924,0.001,0.9910029442297792,1.009078737679446,1.0084363384172967,1.0006370251028016,1
uniform,2,0.79436873747495,0.001,0.9880778617485136,1.0120659906602794,1.0114216896544512,1.0006370251028018,1
uniform,2,0.7967134268537074,0.001,0.9851699960219674,1.0150532436411126,1.0144070408916057,1.0006370251028018,1
uniform,2,0.7990581162324649,0.001,0.9822791954919202,1.018040496621946,1.0173923921287604,1.0006370251028018,1
uniform,2,0.8014028056112225,0.001,0.9794053103738268,1.0210277496027793,1.0203777433659151,1.0006370251028016,1
uniform,2,0.80374749498998,0.001,0.9765481926309455,1.0240150025836128,1.0233630946030696,1.0006370251028018,1
uniform,2,0.8060921843687375,0.001,0.9737076959489194,1.027002255564446,1.026348445840224,1.0006370251028018,1
uniform,2,0.808436873747495,0.001,0.9708836757107988,1.0299895085452793,1.0293337970773786,1.0006370251028018,1
uniform,2,0.8107815631262525,0.001,0.9680759889724982,1.0329767615261127,1.0323191483145333,1.0006370251028018,1
uniform,2,0.81312625250501,0.001,0.9652844944386774,1.035964014506946,1.035304499551688,1.0006370251028016,1
uniform,2,0.8154709418837676,0.001,0.962509052439038,1.0389512674877794,1.0382898507888425,1.0006370251028018,1
uniform,2,0.8178156312625251,0.001,0.9597495249050291,1.0419385204686127,1.0412752020259972,1.0006370251028016,1
uniform,2,0.8201603206412825,0.001,0.9570057753469514,1.044925773449446,1.0442605532631517,1.0006370251028016,1
uniform,2,0.8225050100200401,0.001,0.9542776688314533,1.0479130264302794,1.0472459045003064,1.0006370251028016,1
uniform,2,0.8248496993987976,0.001,0.9515650719594104,1.0509002794111126,1.050231255737461,1.0006370251028016,1
uniform,2,0.8271943887775551,0.001,0.9488678528441827,1.053887532391946,1.0532166069746154,1.0006370251028018,1
uniform,2,0.8295390781563127,0.001,0.9461858810902385,1.0568747853727793,1.05620195821177,1.0006370251028018,1
uniform,2,0.8318837675350702,0.001,0.9435190277721407,1.0598620383536128,1.0591873094489248,1.0006370251028018,1
uniform,2,0.8342284569138276,0.001,0.9408671654138882,1.062849291334446,1.0621726606860793,1.0006370251028018,1
uniform,2,0.8365731462925852,0.001,0.938230167968603,1.0658365443152793,1.0651580119232338,1.0006370251028018,1
uniform,2,0.8389178356713427,0.001,0.9356079107985603,1.0688237972961128,1.0681433631603885,1.0006370251028018,1
uniform,2,0.8412625250501002,0.001,0.9330002706555499,1.0718110502769462,1.071128714397543,1.000637025102802,1
uniform,2,0.8436072144288578,0.001,0.9304071256615671,1.0747983032577795,1.0741140656346977,1.0006370251028018,1
uniform,2,0.8459519038076152,0.001,0.9278283552898239,1.0777855562386127,1.0770994168718522,1.0006370251028018,1
uniform,2,0.8482965931863727,0.001,0.9252638403460746,1.080772809219446,1.0800847681090067,1.0006370251028018,1
uniform,2,0.8506412825651303,0.001,0.9227134629502517,1.0837600622002794,1.0830701193461614,1.0006370251028018,1
uniform,2,0.8529859719438878,0.001,0.9201771065184037,1.0867473151811127,1.086055470583316,1.0006370251028016,1
uniform,2,0.8553306613226453,0.001,0.9176546557449294,1.0897345681619461,1.0890408218204706,1.0006370251028018,1
uniform,2,0.8576753507014028,0.001,0.9151459965851053,1.0927218211427794,1.092026173057625,1.0006370251028018,1
uniform,2,0.8600200400801603,0.001,0.9126510162378967,1.0957090741236126,1.0950115242947798,1.0006370251028016,1
uniform,2,0.8623647294589178,0.001,0.9101696031290513,1.098696327104446,1.0979968755319343,1.0006370251028018,1
uniform,2,0.8647094188376754,0.001,0.9077016468944664,1.1016835800852796,1.100982226769089,1.0006370251028018,1
uniform,2,0.8670541082164329,0.001,0.9052470383638268,1.1046708330661128,1.1039675780062437,1.0006370251028016,1
uniform,2,0.8693987975951903,0.001,0.9028056695445067,1.107658086046946,1.106952929243398,1.0006370251028018,1
uniform,2,0.8717434869739479,0.001,0.9003774336057319,1.1106453390277795,1.1099382804805527,1.0006370251028018,1
uniform,2,0.8740881763527054,0.001,0.8979622248629968,1.1136325920086128,1.1129236317177074,1.0006370251028016,1
uniform,2,0.876432865731463,0.001,0.8955599387627322,1.1166198449894462,1.115908982954862,1.0006370251028016,1
uniform,2,0.8787775551102205,0.001,0.893170471867217,1.1196070979702795,1.1188943341920166,1.0006370251028016,1
uniform,2,0.881122244488978,0.001,0.8907937218397318,1.122594350951113,1.121879685429171,1.0006370251028018,1
uniform,2,0.8834669338677354,0.001,0.8884295874299497,1.1255816039319462,1.1248650366663255,1.0006370251028018,1
uniform,2,0.885811623246493,0.001,0.8860779684595569,1.1285688569127794,1.1278503879034802,1.0006370251028016,1
uniform,2,0.8881563126252505,0.001,0.8837387658081034,1.1315561098936129,1.1308357391406347,1.0006370251028018,1
uniform,2,0.8905010020040081,0.001,0.8814118813990758,1.1345433628744461,1.1338210903777897,1.0006370251028016,1
uniform,2,0.8928456913827656,0.001,0.8790972181861901,1.1375306158552796,1.1368064416149442,1.0006370251028018,1
uniform,2,0.895190380761523,0.001,0.8767946801399,1.1405178688361128,1.1397917928520986,1.0006370251028018,1
uniform,2,0.8975350701402806,0.001,0.8745041722341156,1.143505121816946,1.1427771440892531,1.0006370251028018,1
uniform,2,0.8998797595190381,0.001,0.8722256004331315,1.1464923747977795,1.1457624953264078,1.0006370251028018,1
uniform,2,0.9022244488977956,0.001,0.8699588716787573,1.149479627778613,1.1487478465635623,1.000637025102802,1
uniform,2,0.9045691382765532,0.001,0.8677038938776492,1.1524668807594463,1.151733197800717,1.0006370251028018,1
uniform,2,0.9069138276553106,0.001,0.8654605758888374,1.1554541337402795,1.1547185490378715,1.0006370251028018,1
uniform,2,0.9092585170340681,0.001,0.8632288275114461,1.158441386721113,1.157703900275026,1.000637025102802,1
uniform,2,0.9116032064128257,0.001,0.8610085594726051,1.1614286397019462,1.1606892515121807,1.0006370251028018,1
uniform,2,0.9139478957915832,0.001,0.8587996834155447,1.1644158926827797,1.1636746027493352,1.000637025102802,1
uniform,2,0.9162925851703407,0.001,0.8566021118878755,1.167403145663613,1.16665995398649,1.0006370251028018,1
uniform,2,0.9186372745490982,0.001,0.8544157583300466,1.1703903986444462,1.1696453052236444,1.0006370251028018,1
uniform,2,0.9209819639278557,0.001,0.8522405370639802,1.1733776516252794,1.172630656460799,1.0006370251028018,1
uniform,2,0.9233266533066132,0.001,0.8500763632818799,1.1763649046061129,1.1756160076979536,1.0006370251028018,1
uniform,2,0.9256713426853708,0.001,0.8479231530352088,1.1793521575869463,1.1786013589351083,1.0006370251028018,1
uniform,2,0.9280160320641283,0.001,0.8457808232238346,1.1823394105677796,1.1815867101722628,1.0006370251028018,1
uniform,2,0.9303607214428857,0.001,0.8436492915853384,1.1853266635486128,1.1845720614094173,1.0006370251028018,1
uniform,2,0.9327054108216433,0.001,0.8415284766844857,1.1883139165294463,1.187557412646572,1.0006370251028018,1
uniform,2,0.9350501002004008,0.001,0.8394182979028555,1.1913011695102795,1.1905427638837265,1.0006370251028018,1
uniform,2,0.9373947895791583,0.001,0.8373186754286244,1.194288422491113,1.1935281151208812,1.0006370251028018,1
uniform,2,0.9397394789579159,0.001,0.8352295302465044,1.1972756754719465,1.196513466358036,1.0006370251028018,1
uniform,2,0.9420841683366734,0.001,0.833150784127831,1.2002629284527797,1.1994988175951906,1.0006370251028016,1
uniform,2,0.9444288577154308,0.001,0.8310823596207977,1.203250181433613,1.2024841688323449,1.0006370251028018,1
uniform,2,0.9467735470941884,0.001,0.8290241800408377,1.2062374344144462,1.2054695200694996,1.0006370251028016,1
uniform,2,0.9491182364729459,0.001,0.8269761694611459,1.2092246873952797,1.2084548713066543,1.0006370251028016,1
uniform,2,0.9514629258517034,0.001,0.8249382527033433,1.212211940376113,1.2114402225438088,1.0006370251028018,1
uniform,2,0.953807615230461,0.001,0.8229103553282767,1.2151991933569464,1.2144255737809635,1.0006370251028018,1
uniform,2,0.9561523046092184,0.001,0.8208924036269563,1.2181864463377796,1.217410925018118,1.0006370251028018,1
uniform,2,0.9584969939879759,0.001,0.8188843246116234,1.2211736993186129,1.2203962762552727,1.0006370251028016,1
uniform,2,0.9608416833667335,0.001,0.8168860460069522,1.2241609522994463,1.223381627492427,1.0006370251028018,1
uniform,2,0.963186372745491,0.001,0.8148974962413776,1.2271482052802796,1.2263669787295817,1.0006370251028018,1
uniform,2,0.9655310621242486,0.001,0.8129186044385498,1.230135458261113,1.2293523299667364,1.0006370251028018,1
uniform,2,0.967875751503006,0.001,0.8109493004089143,1.2331227112419463,1.2323376812038909,1.0006370251028018,1
uniform,2,0.9702204408817635,0.001,0.8089895146414123,1.2361099642227795,1.2353230324410454,1.0006370251028018,1
uniform,2,0.972565130260521,0.001,0.8070391782953027,1.239097217203613,1.2383083836782,1.0006370251028018,1
